time,pt_loc_x[0],pt_loc_x[1],pt_loc_y[0],pt_loc_y[1]
490.657054945662,-3.11265118733622,3.89583935362507,2.01094481948726,-2.48365319239788
491.207736264344,-3.15105221739853,3.94317002032451,1.94801590462657,-2.40482526240812
491.758417583026,-3.18819533465845,3.98892587438248,1.8843267818311,-2.3250604103475
492.309098901708,-3.22406583013792,4.03309051078376,1.81990038323755,-2.24438683822749
492.85978022039,-3.2586479328067,4.07564179039931,1.7547637674145,-2.1628367995197
493.410461539072,-3.29192781825018,4.11656202473208,1.6889425725648,-2.0804430495267
493.961142857754,-3.32389021923051,4.15583408427841,1.62246034975144,-1.99723810533203
494.511824176436,-3.35452141659444,4.1934402415237,1.55534418657459,-1.91325246711684
495.062505495118,-3.38381242720252,4.22936614880107,1.48762155893911,-1.82852115916085
495.6131868138,-3.41174409016444,4.2635952417547,1.41931729360296,-1.7430757455541
496.163868132482,-3.43830879747159,4.29611126777864,1.35046109796502,-1.65695320679525
496.714549451164,-3.46349164084217,4.32690248051433,1.28107730532275,-1.57018509578854
497.265230769846,-3.48728090472256,4.35595481867466,1.21119389223894,-1.48280634627848
497.815912088528,-3.50966956506257,4.38325295007515,1.14083855100445,-1.39485043011071
498.36659340721,-3.5306474455781,4.40878447638707,1.0700398158987,-1.30635327211601
498.917274725892,-3.55020232044325,4.43254212627175,0.998825690471679,-1.21734613045531
499.467956044574,-3.56832501143316,4.45451012858809,0.927223552812605,-1.12786768784825
500.018637363256,-3.5850083357922,4.47468055886168,0.855261508369786,-1.03795522450808
500.569318681938,-3.60024747225393,4.49304417406728,0.782971718382252,-0.947643112555385
501.12000000062,-3.61403286887488,4.50959074873267,0.710383002393553,-0.856966859456556
501.670681319302,-3.62635273837417,4.52430965944484,0.637520386679805,-0.7659648766953
502.221362637984,-3.63720963420026,4.53720059660248,0.564416097434889,-0.674669866033814
502.772043956666,-3.64659314317892,4.54825566511363,0.4910973017854,-0.583117329886899
503.322725275348,-3.65450345438337,4.55745856928683,0.417594579064557,-0.4913534541217
