# Time    Second_Integral_Real    Second_Integral_Imag
-13.200510000000000 -0.023965408417658 0.048850135836004
-13.000760000000000 -0.023947722092647 0.049089738691090
-12.799120000000000 -0.023928477610433 0.049326328373812
-12.599370000000000 -0.023907644349024 0.049559786815770
-12.399620000000001 -0.023885190133292 0.049789992077756
-12.199880000000000 -0.023861080956346 0.050016817644915
-12.000130000000000 -0.023835280783051 0.050240132010648
-11.800380000000001 -0.023807751407014 0.050459798481133
-11.600640000000000 -0.023778452276451 0.050675674871455
-11.400890000000000 -0.023747340341982 0.050887613294719
-11.199240000000000 -0.023714369801383 0.051095459619210
-10.999490000000000 -0.023679491668492 0.051299052431669
-10.799740000000000 -0.023642654221431 0.051498224563064
-10.599990000000000 -0.023603802584767 0.051692802062148
-10.400240000000000 -0.023562878472313 0.051882603633863
-10.200490000000000 -0.023519819982279 0.052067440293776
-10.000740000000000 -0.023474561403243 0.052247115062021
-9.799084000000001 -0.023427032816157 0.052421422217148
-9.599333000000000 -0.023377159417965 0.052590145891127
-9.399582000000001 -0.023324862085241 0.052753062102768
-9.199831000000000 -0.023270056619226 0.052909937379304
-9.000078999999999 -0.023212653103546 0.053060527872171
-8.800328000000000 -0.023152555397641 0.053204578941242
-8.600576999999999 -0.023089660460456 0.053341824461217
-8.400826000000000 -0.023023857754639 0.053471986367921
-8.199172000000001 -0.022955028297832 0.053594773468251
-7.999421000000000 -0.022883043320207 0.053709879359888
-7.799670000000000 -0.022807765150808 0.053816985307067
-7.599919000000000 -0.022729045996045 0.053915758234189
-7.400167000000000 -0.022646727076939 0.054005849474522
-7.200416000000000 -0.022560638137977 0.054086894229167
-7.000665000000000 -0.022470596814935 0.054158510700572
-6.800914000000000 -0.022376408180181 0.054220299580882
-6.599260000000000 -0.022277863703804 0.054271842561699
-6.399509000000000 -0.022174739364548 0.054312699491940
-6.199758000000000 -0.022066797437915 0.054342412840931
-6.000007000000000 -0.021953784178388 0.054360504880859
-5.800256000000000 -0.021835427811660 0.054366476121644
-5.600504000000000 -0.021711436446140 0.054359804368378
-5.400753000000000 -0.021581495602459 0.054339943805958
-5.199100000000000 -0.021445264509955 0.054306322821527
-4.999348000000000 -0.021302370715952 0.054258339858029
-4.799597000000000 -0.021152410787902 0.054195369274056
-4.599846000000000 -0.020994944611993 0.054116757359258
-4.400095000000000 -0.020829490584362 0.054021819949515
-4.200344000000000 -0.020655521816354 0.053909841539190
